bat_id,datalogger,date,time,BPM,skin_temp,time_of_day,sex,repro,age,species
150.227,8322,7/27/2014,15:53:29,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:53:31,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:53:33,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:53:35,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:53:37,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:54:29,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:54:31,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:54:33,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:54:35,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:54:37,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:55:29,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:55:31,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:55:33,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:55:35,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:56:29,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:56:31,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:56:33,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:56:35,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:57:30,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:57:31,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:57:33,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:57:35,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:58:29,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:58:31,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:58:33,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:58:35,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:59:29,31.2,34.984352,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:59:31,31.2,34.984352,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:59:33,31.2,34.984352,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:59:35,31.2,34.984352,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,15:59:37,31.2,34.984352,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:00:29,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:00:31,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:00:33,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:00:35,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:00:37,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:01:29,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:01:31,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:01:33,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:01:35,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:01:37,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:02:29,30.7,34.140362,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:02:31,30.7,34.140362,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:02:33,30.7,34.140362,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:02:35,30.7,34.140362,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:03:42,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:03:44,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:03:46,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:03:48,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:04:40,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:04:42,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:04:44,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:04:46,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:04:48,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:05:40,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:05:42,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:05:44,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:05:46,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:06:41,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:06:43,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:06:44,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:06:46,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:07:41,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:07:43,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:07:45,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:07:47,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:08:41,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:08:43,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:08:45,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:08:47,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:09:42,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:09:43,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:09:45,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:09:47,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:10:42,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:10:44,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:10:46,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:10:47,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:11:42,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:11:44,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:11:46,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:11:48,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:12:40,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:12:42,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:12:44,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:12:46,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:12:48,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:13:40,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:13:42,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:13:44,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:13:46,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:13:48,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:14:40,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:14:42,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:14:44,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:14:46,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:15:40,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:15:42,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:15:44,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:15:46,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:16:41,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:16:42,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:16:44,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:16:46,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:17:41,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:17:43,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:17:45,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:17:46,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:18:41,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:18:43,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:18:45,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:18:47,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:19:41,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:19:43,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:19:45,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:19:47,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:20:41,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:20:43,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:20:45,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:20:47,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:21:41,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:21:43,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:21:45,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:21:47,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:22:41,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:22:43,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:22:45,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:22:47,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:23:41,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:23:43,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:23:45,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:23:47,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:24:41,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:24:43,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:24:45,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:24:47,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:25:42,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:25:44,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:25:46,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:25:48,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:26:40,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:26:42,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:26:44,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:26:46,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:27:40,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:27:42,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:27:44,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:27:46,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:28:40,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:28:42,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:28:44,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:28:46,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:29:41,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:29:42,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:29:44,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:29:46,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:30:41,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:30:42,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:30:44,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:30:46,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:31:41,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:31:43,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:31:45,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:31:47,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:32:41,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:32:43,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:32:45,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:32:47,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:33:41,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:33:43,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:33:45,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:33:47,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:34:41,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:34:43,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:34:44,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:34:46,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:35:41,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:35:43,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:35:45,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:35:46,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:36:41,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:36:43,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:36:45,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:36:47,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:37:41,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:37:43,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:37:45,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:37:47,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:38:40,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:38:42,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:38:44,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:38:46,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:38:47,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:39:40,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:39:42,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:39:44,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:39:46,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:40:40,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:40:42,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:40:44,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:40:46,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:41:41,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:41:43,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:41:45,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:41:47,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:42:41,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:42:43,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:42:45,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:42:47,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:43:41,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:43:43,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:43:45,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:43:47,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:44:41,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:44:43,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:44:45,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:44:47,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:45:40,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:45:42,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:45:44,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:45:45,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:45:47,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:46:40,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:46:42,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:46:44,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:46:46,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:47:40,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:47:42,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:47:44,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:47:46,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:48:40,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:48:42,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:48:44,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:48:46,30.8,34.314688,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:49:42,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:49:44,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:49:45,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:49:47,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:50:42,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:50:44,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:50:46,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:50:48,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:51:42,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:51:44,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:51:46,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:51:48,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:52:42,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:52:44,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:52:46,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:52:48,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:53:41,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:53:42,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:53:44,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:53:46,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:53:48,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:54:41,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:54:43,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:54:45,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:54:47,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:55:41,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:55:43,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:55:45,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:55:47,30.9,34.486226,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:56:41,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:56:43,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:56:45,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:56:47,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:57:40,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:57:42,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:57:44,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:57:46,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:58:40,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:58:42,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:58:44,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:58:46,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:59:40,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:59:42,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:59:44,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,16:59:46,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:00:40,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:00:42,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:00:44,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:00:46,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:01:40,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:01:42,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:01:44,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:01:46,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:02:40,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:02:42,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:02:44,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:02:46,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:03:40,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:03:42,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:03:44,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:03:46,31,34.655,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:04:40,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:04:42,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:04:44,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:04:46,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:05:40,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:05:42,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:05:44,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:05:46,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:06:40,31.2,34.984352,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:06:42,31.2,34.984352,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:06:43,31.2,34.984352,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:06:45,31.2,34.984352,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:07:39,31.3,35.144978,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:07:41,31.3,35.144978,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:07:43,31.3,35.144978,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:07:45,31.3,35.144978,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:07:47,31.2,34.984352,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:08:41,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:08:43,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:08:45,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:08:47,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:09:41,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:09:43,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:09:44,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:09:46,31.1,34.821034,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:10:40,31.2,34.984352,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:10:42,31.2,34.984352,Day,F,PL,A,MYSE
150.227,8322,7/27/2014,17:10:44,31.2,34.984352,Day,F,PL,A,MYSE
