bat_id,datalogger,download_date,date,time,channel,BPM,antenna,power,skin_temp,time_of_day,sex,repro,age,species
150.189,8322,7/15/2014,7/11/2014,18:10:22,4,19,AH0,182,22.9999,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:10:25,4,19,AH0,159,22.9999,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:10:40,4,19,AH0,172,22.9999,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:10:43,4,19,AH0,169,22.9999,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:10:46,4,19,AH0,175,22.9999,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:11:02,4,19,AH0,165,22.9999,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:11:05,4,19,AH0,175,22.9999,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:11:21,4,18.9,AH0,156,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:11:24,4,18.9,AH0,156,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:11:40,4,18.9,AH0,157,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:11:43,4,18.9,AH0,154,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:11:46,4,18.9,AH0,152,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:12:02,4,18.9,AH0,187,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:12:05,4,18.9,AH0,171,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:12:21,4,18.9,AH0,167,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:12:24,4,18.9,AH0,169,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:12:40,4,18.9,AH0,199,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:12:43,4,18.9,AH0,201,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:13:02,4,18.9,AH0,196,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:13:05,4,18.9,AH0,194,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:13:21,4,18.9,AH0,201,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:13:24,4,18.9,AH0,198,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:13:40,4,18.9,AH0,196,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:13:44,4,18.9,AH0,193,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:14:03,4,18.9,AH0,185,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:14:06,4,18.9,AH0,187,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:14:22,4,18.9,AH0,185,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:14:25,4,18.9,AH0,194,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:14:41,4,18.9,AH0,207,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:14:44,4,18.9,AH0,210,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:15:00,4,18.9,AH0,215,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:15:03,4,18.9,AH0,216,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:15:06,4,18.9,AH0,216,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:15:22,4,18.9,AH0,197,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:15:25,4,18.9,AH0,174,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:15:41,4,18.9,AH0,198,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:15:44,4,18.9,AH0,200,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:16:00,4,18.9,AH0,182,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:16:03,4,18.9,AH0,168,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:16:06,4,18.9,AH0,175,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:16:22,4,18.9,AH0,214,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:16:25,4,18.9,AH0,213,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:16:41,4,18.9,AH0,207,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:16:44,4,18.9,AH0,207,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:17:00,4,18.9,AH0,171,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:17:03,4,18.9,AH0,184,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:17:22,4,18.9,AH0,162,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:17:26,4,18.9,AH0,145,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:17:41,4,18.9,AH0,145,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:17:45,4,18.9,AH0,146,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:18:00,4,18.9,AH0,145,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:18:04,4,18.9,AH0,145,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:18:20,4,18.9,AH0,130,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:18:23,4,18.9,AH0,130,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:18:26,4,18.9,AH0,125,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:18:42,4,18.8,AH0,134,22.5762208,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:18:45,4,18.9,AH0,136,22.7887811,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:19:01,4,18.8,AH0,132,22.5762208,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:19:04,4,18.8,AH0,136,22.5762208,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:19:20,4,18.8,AH0,137,22.5762208,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:19:23,4,18.8,AH0,136,22.5762208,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:19:42,4,18.8,AH0,132,22.5762208,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:19:46,4,18.8,AH0,136,22.5762208,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:20:02,4,18.8,AH0,196,22.5762208,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:20:05,4,18.8,AH0,192,22.5762208,Day,M,S,A,MYSE
150.189,8322,7/15/2014,7/11/2014,18:20:21,4,18.8,AH0,96,22.5762208,Day,M,S,A,MYSE
