bat_id,datalogger,download_date,date,time,channel,BPM,power,skin_temp,time_of_day,sex,repro,age,species
150.112,8443,7/16/2014,7/13/2014,20:49:24,2,23.6,244,27.913856,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:49:26,2,23.6,247,27.913856,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:49:29,2,23.6,246,27.913856,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:49:54,2,23.9,247,28.409744,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:49:56,2,23.9,246,28.409744,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:49:59,2,23.9,248,28.409744,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:50:24,2,24.2,247,28.891988,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:50:26,2,24.2,246,28.891988,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:50:29,2,24.2,247,28.891988,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:50:53,2,24.4,248,29.205984,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:50:56,2,24.4,247,29.205984,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:50:58,2,24.5,246,29.36075,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:51:23,2,24.7,248,29.665848,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:51:25,2,24.8,248,29.816192,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:51:28,2,24.8,249,29.816192,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:51:52,2,25,220,30.1125,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:51:54,2,25,223,30.1125,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:51:57,2,24.9,151,29.965074,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:51:59,2,24.9,169,29.965074,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:52:25,2,12.6,34,-1.132524,Junk,F,PL,A,MYSE
150.112,8443,7/16/2014,7/13/2014,20:52:28,2,25.5,41,30.828,Day,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,2:56:50,2,29.9,74,35.677724,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,2:56:52,2,29.9,50,35.677724,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,2:56:54,2,29.9,36,35.677724,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,2:57:18,2,29.8,70,35.594292,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,2:57:22,2,14.9,146,6.869774,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,2:57:47,2,29.9,239,35.677724,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,2:57:49,2,29.9,254,35.677724,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,2:57:51,2,29.9,136,35.677724,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,2:57:53,2,29.9,119,35.677724,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,2:58:17,2,29.5,93,35.337,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,2:58:19,2,29.6,61,35.423936,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,2:58:21,2,29.6,75,35.423936,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,2:58:23,2,29.6,59,35.423936,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:19:44,2,29.8,191,35.594292,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:19:46,2,29.9,211,35.677724,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:19:48,2,29.9,244,35.677724,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:19:50,2,29.9,255,35.677724,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:20:15,2,29.8,253,35.594292,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:20:17,2,29.8,245,35.594292,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:20:19,2,29.8,222,35.594292,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:20:21,2,29.6,230,35.423936,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:20:45,2,29.2,255,35.069088,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:20:47,2,29.3,122,35.159582,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:20:49,2,29.3,255,35.159582,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:20:51,2,29.1,255,34.977396,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:21:14,2,29.2,225,35.069088,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:21:16,2,29.1,255,34.977396,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:21:18,2,29.2,220,35.069088,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:21:20,2,29.2,255,35.069088,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:21:45,2,29.4,255,35.248884,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:21:47,2,29.2,234,35.069088,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:21:49,2,29.1,254,34.977396,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:21:51,2,29.1,255,34.977396,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:22:16,2,29,252,34.8845,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:22:18,2,29,251,34.8845,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:22:20,2,28.9,254,34.790394,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:22:45,2,29.1,177,34.977396,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:22:47,2,29.1,254,34.977396,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:22:49,2,29.2,255,35.069088,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:22:51,2,29.2,167,35.069088,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:23:14,2,28.4,163,34.301504,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:23:17,2,28.5,220,34.40175,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:23:19,2,28.6,225,34.500756,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:23:21,2,28.6,219,34.500756,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:23:46,2,28.6,235,34.500756,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:23:48,2,28.4,240,34.301504,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:23:50,2,28.3,252,34.200012,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:24:16,2,28.3,252,34.200012,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:24:18,2,28.4,254,34.301504,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:24:20,2,28.3,222,34.200012,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:24:45,2,28.6,245,34.500756,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:24:48,2,28.7,255,34.598528,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:24:50,2,28.8,231,34.695072,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:24:52,2,28.8,169,34.695072,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:25:15,2,28.3,207,34.200012,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:25:17,2,28.4,224,34.301504,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:25:19,2,28.5,99,34.40175,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:25:21,2,28.6,255,34.500756,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:25:46,2,28.4,234,34.301504,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:25:48,2,28.4,218,34.301504,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:25:51,2,28.2,255,34.097268,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:26:16,2,28.1,226,33.993266,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:26:18,2,28.3,254,34.200012,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:26:20,2,28.2,255,34.097268,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:26:46,2,28.6,59,34.500756,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:30:16,2,26.4,98,32.026944,Night,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:30:20,2,13.2,43,1.063968,junk,F,PL,A,MYSE
150.112,8443,7/16/2014,7/14/2014,5:31:17,2,27.1,32,32.882736,Night,F,PL,A,MYSE
150.112,8322,7/19/2014,7/18/2014,13:04:17,2,29.9,17,35.677724,Day,F,PL,A,MYSE
150.112,8322,7/29/2014,7/18/2014,13:04:17,2,29.9,17,35.677724,Day,F,PL,A,MYSE
150.112,8322,7/29/2014,7/19/2014,12:56:30,2,78.2,35,53.533268,Day,F,PL,A,MYSE
150.112,8322,7/29/2014,7/19/2014,12:56:30,2,118.8,23,355.123872,junk,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,0:47:07,2,19.9,29,20.612424,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,0:48:09,2,13,34,0.3405,junk,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,0:53:06,2,15,11,7.1925,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,0:53:08,2,35,40,38.5325,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,0:53:10,2,25.1,41,30.258476,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,0:56:04,2,30.7,12,36.304068,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,0:58:02,2,49.3,11,37.298982,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,0:58:04,2,20.9,21,22.810154,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,0:58:06,2,30.5,31,36.15425,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,0:59:08,2,21.5,47,24.047,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:00:02,2,33.9,11,38.131044,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:01:02,2,23.1,18,27.056616,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:01:05,2,28.9,63,34.790394,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:01:09,2,15,11,7.1925,Junk,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:02:02,2,38.8,49,39.178272,Junk,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:02:08,2,10.3,12,-10.295448,Junk,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:03:02,2,90.9,14,98.125254,Junk,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:03:03,2,109.1,41,235.531796,Junk,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:03:05,2,29.3,32,35.159582,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:03:07,2,36.7,12,38.953488,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:03:09,2,24.3,17,29.049732,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:04:03,2,51,26,36.8205,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:04:06,2,20.2,63,21.289908,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:04:09,2,25,11,30.1125,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:05:02,2,27,41,32.7645,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:05:04,2,46.3,17,38.130672,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:05:05,2,47.7,85,37.751958,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:05:07,2,25.7,23,31.104218,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:05:08,2,60.9,57,35.607354,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:06:02,2,135.4,53,654.000564,Junk,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:06:04,2,57.7,21,35.525658,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:06:06,2,29.5,13,35.337,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:06:07,2,42.5,14,38.94125,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:06:08,2,128.8,66,519.627072,Junk,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:07:02,2,90.6,56,96.654516,Junk,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:07:03,2,135.4,48,654.000564,Junk,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:07:07,2,15.5,39,8.7755,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:07:09,2,25.9,13,31.374804,Night,F,PL,A,MYSE
150.112,8443,7/29/2014,7/28/2014,1:07:37,2,20.7,25,22.384368,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:08:02,2,52.5,29,36.42375,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:08:05,2,17.3,57,14.061542,Junk,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:08:06,2,119.3,13,362.306882,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:08:08,2,34.4,18,38.326784,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:08:08,2,99.2,23,148.323488,junk,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:09:01,2,38.5,11,39.16425,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:09:04,2,27.3,114,33.115242,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:09:06,2,49.6,24,37.213536,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:09:06,2,80.1,19,58.117626,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:09:07,2,51.7,14,36.631038,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:09:09,2,49.8,12,37.156692,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:09:10,2,67.3,12,38.130042,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:10:02,2,27.2,35,32.999648,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:10:04,2,33.4,13,37.912404,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:10:04,2,120.7,58,382.981368,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:10:06,2,36.8,83,38.971232,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:10:08,2,36.9,12,38.988234,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:10:09,2,96.9,15,132.488034,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:10:09,2,126.6,20,479.546196,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:11:01,2,54.7,16,35.928948,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:11:01,2,94.9,11,119.952174,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:11:02,2,85.7,33,75.682418,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:11:04,2,47.6,31,37.779776,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:11:04,2,76.3,27,49.577772,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:11:06,2,75.5,42,48.0905,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:11:08,2,24.5,18,29.36075,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:12:01,2,120.2,27,375.501908,Junk,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:12:02,2,66.6,42,37.665396,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:12:03,2,50,55,37.1,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:12:06,2,20.1,35,21.065826,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:12:08,2,25,15,30.1125,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:13:02,2,24.2,13,28.891988,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:13:04,2,41.3,35,39.092822,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:13:08,2,15.3,12,8.148402,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:14:01,2,55.7,102,35.753318,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:14:03,2,45.6,61,38.308416,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:14:07,2,14,16,3.872,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:14:09,2,37.9,20,39.118764,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:15:02,2,33.8,15,38.089172,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:15:07,2,11.1,22,-6.972144,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:16:03,2,41.3,64,39.092822,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:16:05,2,49.3,58,37.298982,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:17:08,2,90.8,11,97.632512,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:18:02,2,46,14,38.208,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:18:03,2,42.6,47,38.925876,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:18:04,2,75.5,59,48.0905,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:18:08,2,16.5,53,11.79075,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:18:09,2,38.9,18,39.181694,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:21:04,2,49.9,22,37.128324,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:22:02,2,87.5,68,82.7375,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:23:08,2,99.5,12,150.5045,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:27:05,2,31.5,28,36.8595,Night,F,PL,A,MYSE
150.112,8322,7/29/2014,7/28/2014,1:28:06,2,13.7,90,2.834978,Night,F,PL,A,MYSE
150.112,8443,7/29/2014,7/28/2014,20:29:44,2,25.7,44,31.104218,Day,F,PL,A,MYSE
150.112,8443,7/29/2014,7/28/2014,20:29:48,2,23.7,43,28.080678,Day,F,PL,A,MYSE
150.112,8443,7/29/2014,7/28/2014,20:30:41,2,125.8,44,465.532212,Day,F,PL,A,MYSE
150.112,8443,7/29/2014,7/28/2014,20:30:45,2,16.9,45,12.941634,Day,F,PL,A,MYSE
150.112,8443,7/29/2014,7/28/2014,20:30:47,2,23.4,45,27.575604,Day,F,PL,A,MYSE
150.112,8443,7/29/2014,7/28/2014,20:30:50,2,29.7,45,35.509698,Day,F,PL,A,MYSE
