bat_id,datalogger,download_date,date,time,channel,BPM,antenna,power,skin_temp,time_of_day,sex,repro,age,species
150.937,8443,6/25/2015,6/25/2015,0:00:05,18,29.4,AH0,151,33.7578264,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:00:06,18,32.8,AH0,218,38.1984032,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:00:07,18,29.4,AH0,141,33.7578264,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:00:08,18,32.8,AH0,216,38.1984032,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:00:09,18,32.8,AH0,217,38.1984032,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:00:09,18,29.4,AH0,135,33.7578264,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:00:11,18,32.8,AH0,222,38.1984032,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:00:11,18,29.4,AH0,134,33.7578264,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:00:13,18,32.8,AH0,220,38.1984032,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:00:26,18,32.8,AH0,218,38.1984032,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:00:26,18,29.2,AH0,154,33.4094528,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:00:28,18,32.8,AH0,220,38.1984032,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:00:28,18,29.2,AH0,116,33.4094528,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:00:30,18,32.8,AH0,218,38.1984032,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:00:30,18,29.1,AH0,134,33.2312346,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:00:31,18,32.8,AH0,216,38.1984032,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:00:33,18,32.8,AH0,220,38.1984032,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:00:44,18,29,AH0,120,33.0503,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:00:46,18,32.8,AH0,222,38.1984032,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:00:46,18,29,AH0,113,33.0503,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:00:48,18,32.8,AH0,219,38.1984032,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:00:48,18,28.9,AH0,114,32.8666274,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:00:50,18,32.8,AH0,220,38.1984032,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:00:50,18,28.9,AH0,117,32.8666274,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:00:52,18,32.8,AH0,221,38.1984032,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:01:05,18,28.8,AH0,101,32.6801952,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:01:06,18,32.5,AH0,224,37.908125,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:01:07,18,28.8,AH0,107,32.6801952,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:01:08,18,32.5,AH0,222,37.908125,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:01:09,18,28.8,AH0,113,32.6801952,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:01:10,18,32.6,AH0,221,38.0068376,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:01:11,18,28.8,AH0,121,32.6801952,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:01:12,18,32.6,AH0,224,38.0068376,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:01:26,18,32.7,AH0,227,38.1035898,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:01:26,18,28.7,AH0,118,32.4909818,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:01:28,18,32.7,AH0,225,38.1035898,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:01:28,18,28.7,AH0,120,32.4909818,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:01:30,18,32.8,AH0,224,38.1984032,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:01:30,18,28.6,AH0,100,32.2989656,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:01:32,18,32.8,AH0,217,38.1984032,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:01:45,18,28.6,AH0,134,32.2989656,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:01:47,18,33,AH0,222,38.3823,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:01:47,18,28.6,AH0,130,32.2989656,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:01:48,18,33,AH0,220,38.3823,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:01:49,18,28.6,AH0,138,32.2989656,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:01:50,18,33,AH0,223,38.3823,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:01:51,18,28.6,AH0,133,32.2989656,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:01:52,18,33,AH0,221,38.3823,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:02:06,18,33.2,AH0,217,38.5587008,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:02:06,18,28.5,AH0,164,32.104125,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:02:08,18,33.2,AH0,216,38.5587008,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:02:08,18,28.5,AH0,148,32.104125,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/24/2015,0:02:10,18,33.3,AH0,217,38.6441442,Night,F,L,A,MYSE
150.937,8443,6/25/2015,6/25/2015,0:02:10,18,28.5,AH0,146,32.104125,Night,F,L,A,MYSE
