bat_id,datalogger,download_date,date,time,channel,BPM,antenna,power,skin_temp,time_of_day,sex,repro,age,species
150.396,8321,8/16/2014,8/3/2014,18:04:24,12,29.6,AH0,32,30.243088,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:04:26,12,29.8,AH0,33,30.656996,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:04:50,12,29.7,AH0,46,30.451414,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:04:52,12,29.7,AH0,45,30.451414,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:04:54,12,29.7,AH0,49,30.451414,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:04:56,12,29.7,AH0,51,30.451414,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:15:52,12,14.8,AH0,30,-40.767904,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:15:54,12,29.6,AH0,31,30.243088,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:16:20,12,29.6,AH0,31,30.243088,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:16:24,12,14.8,AH0,31,-40.767904,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:16:49,12,29.6,AH0,32,30.243088,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:16:51,12,29.6,AH0,31,30.243088,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:17:21,12,14.8,AH0,30,-40.767904,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:17:23,12,29.7,AH0,30,30.451414,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:17:25,12,29.7,AH0,30,30.451414,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:17:49,12,29.8,AH0,30,30.656996,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:17:51,12,29.8,AH0,31,30.656996,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:19:23,12,29.3,AH0,29,29.601466,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:19:49,12,29.4,AH0,30,29.818132,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:19:51,12,29.3,AH0,30,29.601466,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:19:53,12,29.2,AH0,30,29.381984,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:19:55,12,29.4,AH0,29,29.818132,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:20:51,12,29.4,AH0,32,29.818132,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:20:53,12,29.5,AH0,30,30.032,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:21:19,12,29.4,AH0,33,29.818132,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:21:21,12,29.4,AH0,33,29.818132,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:21:23,12,29.4,AH0,31,29.818132,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:21:26,12,29.3,AH0,31,29.601466,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:21:50,12,29.4,AH0,31,29.818132,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:22:21,12,14.7,AH0,31,-41.586236,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:22:23,12,29.3,AH0,29,29.601466,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:22:50,12,29.5,AH0,31,30.032,Day,M,NR,A,MYSE
150.396,8321,8/16/2014,8/3/2014,18:22:52,12,29.5,AH0,30,30.032,Day,M,NR,A,MYSE
