date_time,outside_temp,temp_C
5-26-2015 11:31 EDT,74,23.33333333
5-26-2015 12:31 EDT,79,26.11111111
5-26-2015 13:31 EDT,80,26.66666667
5-26-2015 14:31 EDT,81,27.22222222
5-26-2015 15:31 EDT,81,27.22222222
5-26-2015 16:31 EDT,75,23.88888889
5-26-2015 17:31 EDT,73,22.77777778
5-26-2015 18:31 EDT,69,20.55555556
5-26-2015 19:31 EDT,68,20
5-26-2015 20:31 EDT,65,18.33333333
5-26-2015 21:31 EDT,65,18.33333333
5-26-2015 22:31 EDT,65,18.33333333
5-26-2015 23:31 EDT,64,17.77777778
5-27-2015 0:31 EDT,64,17.77777778
5-27-2015 1:31 EDT,63,17.22222222
5-27-2015 2:31 EDT,62,16.66666667
5-27-2015 3:31 EDT,61,16.11111111
5-27-2015 4:31 EDT,63,17.22222222
5-27-2015 5:31 EDT,61,16.11111111
5-27-2015 6:31 EDT,60,15.55555556
5-27-2015 7:31 EDT,60,15.55555556
5-27-2015 8:31 EDT,64,17.77777778
5-27-2015 9:31 EDT,71,21.66666667
5-27-2015 10:31 EDT,71,21.66666667
5-27-2015 11:31 EDT,76,24.44444444
5-27-2015 12:31 EDT,76,24.44444444
5-27-2015 13:31 EDT,83,28.33333333
5-27-2015 14:31 EDT,80,26.66666667
5-27-2015 15:31 EDT,82,27.77777778
5-27-2015 16:31 EDT,81,27.22222222
5-27-2015 17:31 EDT,81,27.22222222
5-27-2015 18:31 EDT,78,25.55555556
5-27-2015 19:31 EDT,73,22.77777778
5-27-2015 20:31 EDT,68,20
5-27-2015 21:31 EDT,67,19.44444444
5-27-2015 22:31 EDT,67,19.44444444
5-27-2015 23:31 EDT,68,20
5-28-2015 0:31 EDT,66,18.88888889
5-28-2015 1:31 EDT,66,18.88888889
5-28-2015 2:31 EDT,65,18.33333333
5-28-2015 3:31 EDT,64,17.77777778
5-28-2015 4:31 EDT,64,17.77777778
5-28-2015 5:31 EDT,64,17.77777778
5-28-2015 6:31 EDT,65,18.33333333
5-28-2015 7:31 EDT,66,18.88888889
5-28-2015 8:31 EDT,67,19.44444444
5-28-2015 9:31 EDT,69,20.55555556
5-28-2015 10:31 EDT,74,23.33333333
5-28-2015 11:31 EDT,74,23.33333333
5-28-2015 12:31 EDT,78,25.55555556
5-28-2015 13:31 EDT,76,24.44444444
5-28-2015 14:31 EDT,71,21.66666667
5-28-2015 15:31 EDT,75,23.88888889
5-28-2015 16:31 EDT,74,23.33333333
5-28-2015 17:31 EDT,75,23.88888889
5-28-2015 18:31 EDT,73,22.77777778
5-28-2015 19:31 EDT,71,21.66666667
5-28-2015 20:31 EDT,69,20.55555556
5-28-2015 21:31 EDT,68,20
5-28-2015 22:31 EDT,67,19.44444444
5-28-2015 23:31 EDT,67,19.44444444
5-29-2015 0:31 EDT,67,19.44444444
5-29-2015 1:31 EDT,66,18.88888889
5-29-2015 2:31 EDT,66,18.88888889
5-29-2015 3:31 EDT,64,17.77777778
5-29-2015 4:31 EDT,65,18.33333333
5-29-2015 5:31 EDT,64,17.77777778
5-29-2015 6:31 EDT,65,18.33333333
5-29-2015 7:31 EDT,66,18.88888889
5-29-2015 8:31 EDT,68,20
5-29-2015 9:31 EDT,73,22.77777778
5-29-2015 10:31 EDT,77,25
5-29-2015 11:31 EDT,81,27.22222222
5-29-2015 12:31 EDT,80,26.66666667
5-29-2015 13:31 EDT,84,28.88888889
5-29-2015 14:31 EDT,83,28.33333333
5-29-2015 15:31 EDT,84,28.88888889
5-29-2015 16:31 EDT,74,23.33333333
5-29-2015 17:31 EDT,72,22.22222222
5-29-2015 18:31 EDT,72,22.22222222
5-29-2015 19:31 EDT,68,20
5-29-2015 20:31 EDT,68,20
5-29-2015 21:31 EDT,68,20
5-29-2015 22:31 EDT,67,19.44444444
5-29-2015 23:31 EDT,64,17.77777778
5-30-2015 0:31 EDT,67,19.44444444
5-30-2015 1:31 EDT,66,18.88888889
5-30-2015 2:31 EDT,66,18.88888889
5-30-2015 3:31 EDT,64,17.77777778
5-30-2015 4:31 EDT,64,17.77777778
5-30-2015 5:31 EDT,64,17.77777778
5-30-2015 6:31 EDT,64,17.77777778
5-30-2015 7:31 EDT,64,17.77777778
5-30-2015 8:31 EDT,66,18.88888889
5-30-2015 9:31 EDT,73,22.77777778
5-30-2015 10:31 EDT,77,25
5-30-2015 11:31 EDT,75,23.88888889
5-30-2015 12:31 EDT,80,26.66666667
5-30-2015 13:31 EDT,82,27.77777778
5-30-2015 14:31 EDT,82,27.77777778
5-30-2015 15:31 EDT,85,29.44444444
5-30-2015 16:31 EDT,84,28.88888889
5-30-2015 17:31 EDT,84,28.88888889
5-30-2015 18:31 EDT,81,27.22222222
5-30-2015 19:31 EDT,75,23.88888889
5-30-2015 20:31 EDT,72,22.22222222
5-30-2015 21:31 EDT,69,20.55555556
5-30-2015 22:31 EDT,68,20
5-30-2015 23:31 EDT,69,20.55555556
5-31-2015 0:31 EDT,67,19.44444444
5-31-2015 1:31 EDT,67,19.44444444
5-31-2015 2:31 EDT,66,18.88888889
5-31-2015 3:31 EDT,66,18.88888889
5-31-2015 4:31 EDT,66,18.88888889
5-31-2015 5:31 EDT,65,18.33333333
5-31-2015 6:31 EDT,65,18.33333333
5-31-2015 7:31 EDT,65,18.33333333
5-31-2015 8:31 EDT,67,19.44444444
5-31-2015 9:31 EDT,74,23.33333333
5-31-2015 10:31 EDT,75,23.88888889
5-31-2015 11:31 EDT,82,27.77777778
5-31-2015 12:31 EDT,84,28.88888889
5-31-2015 13:31 EDT,72,22.22222222
5-31-2015 14:31 EDT,66,18.88888889
5-31-2015 15:31 EDT,65,18.33333333
5-31-2015 16:31 EDT,73,22.77777778
5-31-2015 17:31 EDT,64,17.77777778
5-31-2015 18:31 EDT,64,17.77777778
5-31-2015 19:31 EDT,65,18.33333333
5-31-2015 20:31 EDT,65,18.33333333
5-31-2015 21:31 EDT,65,18.33333333
5-31-2015 22:31 EDT,64,17.77777778
5-31-2015 23:31 EDT,64,17.77777778
6-17-2015 14:31 EDT,93,33.88888889
6-17-2015 15:31 EDT,93,33.88888889
6-17-2015 16:31 EDT,93,33.88888889
6-17-2015 17:31 EDT,92,33.33333333
6-17-2015 18:31 EDT,90,32.22222222
6-17-2015 19:31 EDT,82,27.77777778
6-17-2015 20:31 EDT,78,25.55555556
6-17-2015 21:31 EDT,77,25
6-17-2015 22:31 EDT,76,24.44444444
6-17-2015 23:31 EDT,76,24.44444444
6-18-2015 0:31 EDT,76,24.44444444
6-18-2015 1:31 EDT,75,23.88888889
6-18-2015 2:31 EDT,74,23.33333333
6-18-2015 3:31 EDT,74,23.33333333
6-18-2015 4:31 EDT,74,23.33333333
6-18-2015 5:31 EDT,74,23.33333333
6-18-2015 6:31 EDT,72,22.22222222
6-18-2015 7:31 EDT,73,22.77777778
6-18-2015 8:31 EDT,76,24.44444444
6-18-2015 9:31 EDT,83,28.33333333
6-18-2015 10:31 EDT,84,28.88888889
6-18-2015 11:31 EDT,83,28.33333333
6-18-2015 12:31 EDT,89,31.66666667
6-18-2015 13:31 EDT,89,31.66666667
6-18-2015 14:31 EDT,85,29.44444444
6-18-2015 15:31 EDT,87,30.55555556
6-18-2015 16:31 EDT,88,31.11111111
6-18-2015 17:31 EDT,88,31.11111111
6-18-2015 18:31 EDT,85,29.44444444
6-18-2015 19:31 EDT,80,26.66666667
6-18-2015 20:31 EDT,77,25
6-18-2015 21:31 EDT,74,23.33333333
6-18-2015 22:31 EDT,74,23.33333333
6-18-2015 23:31 EDT,73,22.77777778
6-19-2015 0:31 EDT,72,22.22222222
6-19-2015 1:31 EDT,72,22.22222222
6-19-2015 2:31 EDT,72,22.22222222
6-19-2015 3:31 EDT,70,21.11111111
6-19-2015 4:31 EDT,70,21.11111111
6-19-2015 5:31 EDT,70,21.11111111
6-19-2015 6:31 EDT,71,21.66666667
6-19-2015 7:31 EDT,72,22.22222222
6-19-2015 8:31 EDT,73,22.77777778
6-19-2015 9:31 EDT,76,24.44444444
6-19-2015 10:31 EDT,79,26.11111111
6-19-2015 11:31 EDT,82,27.77777778
6-19-2015 12:31 EDT,84,28.88888889
6-19-2015 13:31 EDT,87,30.55555556
6-19-2015 14:31 EDT,85,29.44444444
6-19-2015 15:31 EDT,82,27.77777778
6-19-2015 16:31 EDT,89,31.66666667
6-19-2015 17:31 EDT,76,24.44444444
6-19-2015 18:31 EDT,80,26.66666667
6-19-2015 19:31 EDT,75,23.88888889
6-19-2015 20:31 EDT,74,23.33333333
6-19-2015 21:31 EDT,73,22.77777778
6-19-2015 22:31 EDT,73,22.77777778
6-19-2015 23:31 EDT,73,22.77777778
6-20-2015 0:31 EDT,73,22.77777778
6-20-2015 1:31 EDT,73,22.77777778
6-20-2015 2:31 EDT,72,22.22222222
6-20-2015 3:31 EDT,71,21.66666667
6-20-2015 4:31 EDT,71,21.66666667
6-20-2015 5:31 EDT,70,21.11111111
6-20-2015 6:31 EDT,70,21.11111111
6-20-2015 7:31 EDT,72,22.22222222
6-20-2015 8:31 EDT,70,21.11111111
6-20-2015 9:31 EDT,70,21.11111111
6-20-2015 10:31 EDT,74,23.33333333
6-20-2015 11:31 EDT,74,23.33333333
6-20-2015 12:31 EDT,76,24.44444444
6-20-2015 13:31 EDT,76,24.44444444
6-20-2015 14:31 EDT,80,26.66666667
6-20-2015 15:31 EDT,82,27.77777778
6-20-2015 16:31 EDT,77,25
6-20-2015 17:31 EDT,79,26.11111111
6-20-2015 18:31 EDT,79,26.11111111
6-20-2015 19:31 EDT,75,23.88888889
6-20-2015 20:31 EDT,73,22.77777778
6-20-2015 21:31 EDT,72,22.22222222
6-20-2015 22:31 EDT,71,21.66666667
6-20-2015 23:31 EDT,70,21.11111111
6-21-2015 0:31 EDT,69,20.55555556
6-21-2015 1:31 EDT,69,20.55555556
6-21-2015 2:31 EDT,69,20.55555556
6-21-2015 3:31 EDT,69,20.55555556
6-21-2015 4:31 EDT,68,20
6-21-2015 5:31 EDT,70,21.11111111
6-21-2015 6:31 EDT,70,21.11111111
6-21-2015 7:31 EDT,69,20.55555556
6-21-2015 8:31 EDT,72,22.22222222
6-21-2015 9:31 EDT,74,23.33333333
6-21-2015 10:31 EDT,76,24.44444444
6-21-2015 11:31 EDT,80,26.66666667
6-21-2015 12:31 EDT,87,30.55555556
6-21-2015 13:31 EDT,90,32.22222222
