bat_id,datalogger,download_date,date,time,channel,BPM,power,skin_temp,time_of_day,sex,repro,age,species
150.995,8321,6/25/2015,6/22/2015,16:54:54,16,30.2,249,36.7063992,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:54:56,16,30.2,249,36.7063992,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:55:29,16,30.2,247,36.7063992,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:55:31,16,30.2,249,36.7063992,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:55:33,16,30.2,250,36.7063992,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:55:35,16,30.2,246,36.7063992,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:56:09,16,32.3,248,39.7208148,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:56:11,16,30.2,249,36.7063992,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:56:13,16,30.2,248,36.7063992,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:56:15,16,30.2,250,36.7063992,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:56:17,16,30.2,249,36.7063992,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:56:49,16,36.9,245,43.7429536,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:56:51,16,30.2,249,36.7063992,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:56:53,16,30.2,248,36.7063992,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:56:55,16,30.2,248,36.7063992,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:56:57,16,30.2,248,36.7063992,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:57:31,16,30.1,250,36.5393464,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:57:33,16,30.2,250,36.7063992,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:57:35,16,30.1,249,36.5393464,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:57:37,16,30.1,250,36.5393464,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:58:10,16,30.1,250,36.5393464,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:58:12,16,30.1,249,36.5393464,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:58:14,16,30.1,250,36.5393464,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:58:16,16,30.1,248,36.5393464,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:58:50,16,30.1,242,36.5393464,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:58:52,16,30,246,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:58:54,16,30,221,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:58:56,16,30,209,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:59:09,9,30.5,24,37.194,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:59:30,16,30,245,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:59:32,16,30,247,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:59:34,16,30,245,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,16:59:36,16,30,242,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:00:10,16,30,247,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:00:12,16,30,247,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:00:14,16,30,248,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:00:16,16,30,247,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:00:50,16,30,247,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:00:52,16,30,247,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:00:54,16,30,251,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:00:56,16,30,249,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:01:30,16,30,248,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:01:32,16,30,248,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:01:34,16,30,249,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:01:36,16,30,244,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:02:10,16,30,248,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:02:12,16,30,249,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:02:14,16,30,249,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:02:16,16,30,249,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:02:50,16,30,249,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:02:52,16,30,247,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:02:54,16,30,248,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:02:56,16,30,249,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:03:30,16,30,248,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:03:32,16,30,248,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:03:34,16,30,248,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:03:36,16,30,250,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:04:10,16,30,249,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:04:12,16,30,247,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:04:14,16,30,249,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:04:16,16,30,247,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:04:49,16,38.7,252,44.6850772,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:04:51,16,30,251,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:04:53,16,30,249,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:04:55,16,30,248,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:04:57,16,30,251,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:05:31,16,30,250,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:05:33,16,30,249,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:05:35,16,30,250,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:05:37,16,30,249,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:06:09,16,36.6,250,43.5605944,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:06:11,16,30,250,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:06:13,16,30,250,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:06:15,16,30,251,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:06:17,16,30,250,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:06:49,16,36,248,43.1692,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:06:51,16,30,250,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:06:53,16,30,249,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:06:55,16,30,248,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:06:57,16,30,249,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:07:31,16,30.1,250,36.5393464,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:07:33,16,30.1,245,36.5393464,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:07:35,16,30.1,249,36.5393464,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:07:37,16,30.1,246,36.5393464,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:08:09,16,38.2,248,44.4459832,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:08:11,16,30.1,249,36.5393464,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:08:13,16,30.1,250,36.5393464,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:08:15,16,30.1,248,36.5393464,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:08:17,16,30.1,248,36.5393464,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:08:50,16,30,253,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:08:52,16,30,252,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:08:54,16,30,253,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:08:56,16,30,251,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:09:28,16,39.3,252,44.9544208,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:09:30,16,30,251,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:09:32,16,30,251,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:09:34,16,30,250,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:09:36,16,30,251,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:10:09,16,37.8,252,44.2432888,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:10:11,16,30,252,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:10:13,16,30,251,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:10:15,16,29.9,251,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:10:17,16,30,249,36.37,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:10:49,16,35.4,250,42.7385656,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:10:51,16,29.9,253,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:10:53,16,29.9,249,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:10:55,16,29.9,250,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:10:57,16,29.9,251,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:11:29,16,32.4,250,39.8425696,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:11:31,16,29.9,251,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:11:33,16,29.9,250,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:11:35,16,29.9,249,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:11:37,16,29.9,251,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:12:09,16,29.9,248,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:12:11,16,29.9,247,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:12:13,16,29.9,247,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:12:15,16,29.9,247,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:12:49,16,29.9,247,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:12:51,16,29.9,248,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:12:53,16,29.9,248,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:12:55,16,29.9,247,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:13:29,16,29.9,249,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:13:31,16,29.9,250,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:13:33,16,29.9,252,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:13:35,16,29.9,251,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:14:09,16,29.9,253,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:14:11,16,29.9,251,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:14:13,16,29.9,251,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:14:15,16,29.9,251,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:14:50,16,29.8,240,36.0243448,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:14:52,16,29.9,242,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:14:54,16,29.9,240,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:14:56,16,29.9,241,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:15:30,16,29.9,236,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:15:32,16,29.9,236,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:15:34,16,29.9,237,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:15:36,16,29.9,237,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:16:10,16,29.9,238,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:16:12,16,29.9,235,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:16:14,16,29.9,237,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:16:16,16,29.9,236,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:16:50,16,29.9,236,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:16:52,16,29.9,237,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:16:54,16,29.9,234,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:16:56,16,29.9,236,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:17:28,16,40.8,238,45.5717728,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:17:30,16,29.9,236,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:17:32,16,29.9,237,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:17:34,16,29.9,239,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:17:36,16,29.9,239,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:18:08,16,36.1,235,43.2370384,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:18:10,16,29.9,236,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:18:12,16,29.9,237,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:18:14,16,29.9,236,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:18:16,16,29.9,238,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:18:51,16,29.9,237,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:18:53,16,29.9,236,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:18:55,16,29.9,235,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:18:57,16,29.9,237,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:19:29,16,29.9,238,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:19:31,16,29.9,238,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:19:33,16,29.9,237,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:19:35,16,29.9,234,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:20:09,16,29.9,238,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:20:11,16,29.9,238,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:20:13,16,29.9,237,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:20:15,16,29.9,236,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:20:49,16,29.9,239,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:20:51,16,29.9,238,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:20:53,16,29.9,239,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:20:55,16,29.9,239,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:21:29,16,29.9,240,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:21:31,16,29.9,238,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:21:33,16,29.9,240,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:21:35,16,29.9,240,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:22:10,16,29.9,240,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:22:12,16,29.9,241,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:22:14,16,29.9,239,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:22:16,16,29.9,241,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:22:50,16,29.9,240,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:22:52,16,29.9,237,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:22:54,16,29.9,237,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:22:56,16,29.9,239,36.1983396,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:23:30,16,29.8,237,36.0243448,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:23:32,16,29.8,238,36.0243448,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:23:34,16,29.8,240,36.0243448,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:23:36,16,29.8,238,36.0243448,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:24:08,16,39.9,236,45.2087596,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:24:10,16,29.8,237,36.0243448,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:24:12,16,29.8,235,36.0243448,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:24:14,16,29.8,236,36.0243448,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:24:16,16,29.8,235,36.0243448,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:24:48,16,33.7,237,41.2667872,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:24:50,16,29.8,236,36.0243448,Day,M,NR,A,MYSO
150.995,8321,6/25/2015,6/22/2015,17:24:52,16,29.8,237,36.0243448,Day,M,NR,A,MYSO
