Bat freq,Species,Datalogger,Download date,Recording date,Time,Channel,BPM,Power,Date_time,Temp,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:24:51,11,32.6,34,8/8/14 13:24,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:24:53,11,32.6,33,8/8/14 13:24,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:24:55,11,32.6,36,8/8/14 13:24,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:24:57,11,32.7,34,8/8/14 13:24,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:25:19,11,32.5,30,8/8/14 13:25,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:25:21,11,32.6,35,8/8/14 13:25,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:25:23,11,32.6,34,8/8/14 13:25,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:25:25,11,32.5,34,8/8/14 13:25,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:25:26,11,32.5,33,8/8/14 13:25,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:25:51,11,32.4,33,8/8/14 13:25,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:25:52,11,32.6,36,8/8/14 13:25,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:25:54,11,32.6,36,8/8/14 13:25,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:25:56,11,32.5,34,8/8/14 13:25,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:26:20,11,32.5,32,8/8/14 13:26,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:26:22,11,32.7,33,8/8/14 13:26,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:26:24,11,32.6,36,8/8/14 13:26,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:26:26,11,32.6,32,8/8/14 13:26,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:26:50,11,32.5,34,8/8/14 13:26,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:26:52,11,32.5,33,8/8/14 13:26,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:26:54,11,32.6,31,8/8/14 13:26,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:26:55,11,32.6,32,8/8/14 13:26,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:27:19,11,32.6,34,8/8/14 13:27,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:27:21,11,32.5,33,8/8/14 13:27,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:27:23,11,32.5,38,8/8/14 13:27,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:27:25,11,32.7,33,8/8/14 13:27,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:27:27,11,32.5,34,8/8/14 13:27,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:27:49,11,32.7,35,8/8/14 13:27,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:27:51,11,32.5,33,8/8/14 13:27,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:27:53,11,32.6,35,8/8/14 13:27,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:27:55,11,32.5,33,8/8/14 13:27,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:27:57,11,32.7,34,8/8/14 13:27,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:28:21,11,32.5,34,8/8/14 13:28,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:28:22,11,32.7,33,8/8/14 13:28,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:28:24,11,32.6,36,8/8/14 13:28,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:28:26,11,32.7,34,8/8/14 13:28,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:28:50,11,32.6,33,8/8/14 13:28,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:28:52,11,32.5,35,8/8/14 13:28,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:28:54,11,32.7,34,8/8/14 13:28,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:28:56,11,32.7,35,8/8/14 13:28,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:29:20,11,32.7,33,8/8/14 13:29,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:29:22,11,32.7,33,8/8/14 13:29,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:29:24,11,32.6,33,8/8/14 13:29,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:29:25,11,32.6,33,8/8/14 13:29,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:29:49,11,32.5,36,8/8/14 13:29,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:29:51,11,32.6,36,8/8/14 13:29,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:29:53,11,32.6,32,8/8/14 13:29,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:29:55,11,32.7,35,8/8/14 13:29,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:29:57,11,32.7,34,8/8/14 13:29,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:30:19,11,32.5,34,8/8/14 13:30,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:30:21,11,32.6,36,8/8/14 13:30,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:30:23,11,32.6,32,8/8/14 13:30,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:30:25,11,32.7,37,8/8/14 13:30,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:30:26,11,32.7,34,8/8/14 13:30,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:30:51,11,32.5,33,8/8/14 13:30,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:30:52,11,32.6,33,8/8/14 13:30,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:30:54,11,32.6,34,8/8/14 13:30,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:30:56,11,32.7,30,8/8/14 13:30,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:31:20,11,32.5,36,8/8/14 13:31,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:31:22,11,32.6,34,8/8/14 13:31,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:31:24,11,32.6,36,8/8/14 13:31,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:31:26,11,32.7,31,8/8/14 13:31,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:31:50,11,32.5,36,8/8/14 13:31,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:31:52,11,32.4,34,8/8/14 13:31,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:31:54,11,32.5,33,8/8/14 13:31,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:31:55,11,32.6,36,8/8/14 13:31,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:32:20,11,32.6,34,8/8/14 13:32,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:32:21,11,32.5,32,8/8/14 13:32,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:32:23,11,32.3,32,8/8/14 13:32,36.5994918,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:32:25,11,32.5,31,8/8/14 13:32,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:32:49,11,32.3,34,8/8/14 13:32,36.5994918,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:32:51,11,32.5,34,8/8/14 13:32,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:32:53,11,32.3,33,8/8/14 13:32,36.5994918,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:32:55,11,32.5,32,8/8/14 13:32,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:32:57,11,32.5,35,8/8/14 13:32,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:33:19,11,32.5,35,8/8/14 13:33,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:33:21,11,32.6,34,8/8/14 13:33,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:33:23,11,32.4,32,8/8/14 13:33,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:33:25,11,32.4,32,8/8/14 13:33,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:33:26,11,32.5,34,8/8/14 13:33,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:33:51,11,32.5,35,8/8/14 13:33,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:33:52,11,32.5,38,8/8/14 13:33,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:33:54,11,32.5,34,8/8/14 13:33,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:33:56,11,32.5,34,8/8/14 13:33,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:34:20,11,32.5,31,8/8/14 13:34,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:34:22,11,32.5,35,8/8/14 13:34,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:34:24,11,32.5,35,8/8/14 13:34,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:34:26,11,32.5,33,8/8/14 13:34,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:34:50,11,32.5,34,8/8/14 13:34,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:34:52,11,32.5,34,8/8/14 13:34,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:34:54,11,32.6,36,8/8/14 13:34,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:34:56,11,32.6,34,8/8/14 13:34,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:35:20,11,32.4,32,8/8/14 13:35,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:35:22,11,32.5,34,8/8/14 13:35,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:35:23,11,32.4,35,8/8/14 13:35,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:35:25,11,32.5,34,8/8/14 13:35,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:35:49,11,32.5,33,8/8/14 13:35,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:35:51,11,32.6,33,8/8/14 13:35,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:35:53,11,32.5,33,8/8/14 13:35,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:35:55,11,32.5,35,8/8/14 13:35,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:35:57,11,32.6,37,8/8/14 13:35,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:36:19,11,32.4,36,8/8/14 13:36,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:36:21,11,32.6,35,8/8/14 13:36,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:36:23,11,32.5,33,8/8/14 13:36,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:36:25,11,32.4,31,8/8/14 13:36,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:36:27,11,32.6,38,8/8/14 13:36,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:36:49,11,32.5,33,8/8/14 13:36,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:36:51,11,32.4,35,8/8/14 13:36,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:36:53,11,32.5,30,8/8/14 13:36,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:36:54,11,32.4,36,8/8/14 13:36,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:36:56,11,32.4,35,8/8/14 13:36,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:37:20,11,32.2,33,8/8/14 13:37,36.4631072,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:37:22,11,32.6,35,8/8/14 13:37,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:37:24,11,32.6,33,8/8/14 13:37,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:37:26,11,32.3,30,8/8/14 13:37,36.5994918,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:37:52,11,32.4,32,8/8/14 13:37,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:37:54,11,32.3,30,8/8/14 13:37,36.5994918,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:37:56,11,32.5,33,8/8/14 13:37,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:38:22,11,32.3,30,8/8/14 13:38,36.5994918,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:38:24,11,32.3,25,8/8/14 13:38,36.5994918,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:39:19,11,32.3,29,8/8/14 13:39,36.5994918,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:39:21,11,32.4,32,8/8/14 13:39,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:39:23,11,32.4,34,8/8/14 13:39,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:39:51,11,32.4,31,8/8/14 13:39,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:39:52,11,32.4,31,8/8/14 13:39,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:40:20,11,32.4,35,8/8/14 13:40,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:40:22,11,32.4,33,8/8/14 13:40,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:40:24,11,32.6,32,8/8/14 13:40,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:40:26,11,32.4,32,8/8/14 13:40,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:40:50,11,32.6,32,8/8/14 13:40,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:40:52,11,32.4,31,8/8/14 13:40,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:40:53,11,32.6,31,8/8/14 13:40,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:40:55,11,32.5,35,8/8/14 13:40,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:41:19,11,32.5,33,8/8/14 13:41,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:41:21,11,32.7,34,8/8/14 13:41,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:41:23,11,32.7,35,8/8/14 13:41,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:41:25,11,32.6,30,8/8/14 13:41,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:41:27,11,32.6,34,8/8/14 13:41,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:41:49,11,32.6,33,8/8/14 13:41,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:41:51,11,32.6,31,8/8/14 13:41,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:41:53,11,32.6,31,8/8/14 13:41,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:41:54,11,32.7,34,8/8/14 13:41,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:41:56,11,32.6,35,8/8/14 13:41,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:42:20,11,32.7,35,8/8/14 13:42,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:42:22,11,32.6,32,8/8/14 13:42,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:42:24,11,32.7,32,8/8/14 13:42,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:42:26,11,32.7,32,8/8/14 13:42,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:42:50,11,32.7,33,8/8/14 13:42,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:42:52,11,32.6,31,8/8/14 13:42,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:42:54,11,32.6,33,8/8/14 13:42,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:42:56,11,32.6,35,8/8/14 13:42,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:43:20,11,32.5,35,8/8/14 13:43,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:43:21,11,32.6,32,8/8/14 13:43,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:43:23,11,32.6,33,8/8/14 13:43,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:43:25,11,32.6,32,8/8/14 13:43,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:43:49,11,32.6,35,8/8/14 13:43,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:43:51,11,32.5,32,8/8/14 13:43,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:43:53,11,32.5,34,8/8/14 13:43,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:43:55,11,32.7,33,8/8/14 13:43,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:43:57,11,32.7,34,8/8/14 13:43,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:44:19,11,32.6,35,8/8/14 13:44,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:44:21,11,32.6,35,8/8/14 13:44,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:44:23,11,32.5,31,8/8/14 13:44,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:44:24,11,32.6,37,8/8/14 13:44,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:44:26,11,32.6,32,8/8/14 13:44,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:44:50,11,32.6,32,8/8/14 13:44,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:44:52,11,32.6,34,8/8/14 13:44,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:44:54,11,32.6,30,8/8/14 13:44,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:44:56,11,32.4,31,8/8/14 13:44,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:45:20,11,32.5,34,8/8/14 13:45,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:45:22,11,32.7,37,8/8/14 13:45,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:45:24,11,32.6,35,8/8/14 13:45,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:45:25,11,32.7,35,8/8/14 13:45,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:45:49,11,32.6,34,8/8/14 13:45,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:45:51,11,32.7,35,8/8/14 13:45,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:45:53,11,32.7,35,8/8/14 13:45,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:45:55,11,32.7,33,8/8/14 13:45,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:46:19,11,32.7,34,8/8/14 13:46,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:46:21,11,32.7,35,8/8/14 13:46,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:46:23,11,32.7,35,8/8/14 13:46,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:46:25,11,32.6,35,8/8/14 13:46,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:46:26,11,32.7,35,8/8/14 13:46,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:46:49,11,32.7,33,8/8/14 13:46,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:46:51,11,32.6,34,8/8/14 13:46,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:46:52,11,32.5,32,8/8/14 13:46,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:46:54,11,32.6,36,8/8/14 13:46,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:46:56,11,32.6,33,8/8/14 13:46,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:47:20,11,32.7,34,8/8/14 13:47,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:47:22,11,32.6,35,8/8/14 13:47,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:47:24,11,32.6,37,8/8/14 13:47,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:47:26,11,32.6,36,8/8/14 13:47,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:47:50,11,32.7,33,8/8/14 13:47,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:47:52,11,32.7,36,8/8/14 13:47,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:47:53,11,32.7,37,8/8/14 13:47,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:47:55,11,32.6,37,8/8/14 13:47,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:48:19,11,32.6,32,8/8/14 13:48,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:48:21,11,32.4,33,8/8/14 13:48,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:48:23,11,32.5,36,8/8/14 13:48,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:48:25,11,32.4,34,8/8/14 13:48,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:48:49,11,32.6,39,8/8/14 13:48,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:48:51,11,32.5,33,8/8/14 13:48,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:48:53,11,32.5,33,8/8/14 13:48,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:48:55,11,32.6,32,8/8/14 13:48,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:48:56,11,32.5,34,8/8/14 13:48,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:49:19,11,32.6,36,8/8/14 13:49,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:49:21,11,32.5,37,8/8/14 13:49,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:49:22,11,32.5,32,8/8/14 13:49,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:49:24,11,32.5,33,8/8/14 13:49,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:49:26,11,32.6,36,8/8/14 13:49,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:49:50,11,32.5,34,8/8/14 13:49,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:49:52,11,32.6,34,8/8/14 13:49,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:49:54,11,32.4,34,8/8/14 13:49,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:49:56,11,32.6,35,8/8/14 13:49,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:50:20,11,32.5,34,8/8/14 13:50,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:50:22,11,32.6,33,8/8/14 13:50,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:50:24,11,32.5,32,8/8/14 13:50,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:50:25,11,32.4,36,8/8/14 13:50,36.7336576,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:50:49,11,32.6,31,8/8/14 13:50,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:50:51,11,32.6,31,8/8/14 13:50,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:50:53,11,32.6,35,8/8/14 13:50,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:50:55,11,32.7,31,8/8/14 13:50,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:51:19,11,32.6,34,8/8/14 13:51,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:51:21,11,32.5,31,8/8/14 13:51,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:51:23,11,32.6,34,8/8/14 13:51,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:51:25,11,32.6,38,8/8/14 13:51,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:51:27,11,32.5,36,8/8/14 13:51,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:51:49,11,32.6,32,8/8/14 13:51,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:51:51,11,32.6,34,8/8/14 13:51,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:51:52,11,32.5,31,8/8/14 13:51,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:51:54,11,32.5,36,8/8/14 13:51,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:51:56,11,32.6,32,8/8/14 13:51,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:52:20,11,32.5,36,8/8/14 13:52,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:52:22,11,32.5,33,8/8/14 13:52,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:52:24,11,32.5,39,8/8/14 13:52,36.865625,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:52:26,11,32.6,36,8/8/14 13:52,36.9954144,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:52:50,11,32.7,37,8/8/14 13:52,37.1230462,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:52:52,11,32.8,38,8/8/14 13:52,37.2485408,Day
150.313,MYSO,8321,2014/08/16,2014/08/08,13:52:54,11,32.6,33,8/8/14 13:52,36.9954144,Day
