ref,Frequency,Datalogger,Download Date,Date,Time,Channel,BPM,Antenna,Power,Activity ,Tree,Time Change,Time>1min,BPM Change
1,151.312,8322,6/22/15,6/18/15,18:14:09,9,31.9,AH0,156,Roosting,GSM2015-19,0:00:00,0,0
2,151.312,8322,6/22/15,6/18/15,18:14:11,9,31.9,AH0,176,Roosting,GSM2015-19,0:00:02,0,0
3,151.312,8322,6/22/15,6/18/15,18:14:13,9,31.9,AH0,176,,,0:00:02,0,0
4,151.312,8322,6/22/15,6/18/15,18:14:15,9,31.9,AH0,179,,,0:00:02,0,0
5,151.312,8322,6/22/15,6/18/15,18:14:30,9,31.9,AH0,180,,,0:00:15,0,0
6,151.312,8322,6/22/15,6/18/15,18:14:31,9,31.9,AH0,182,,,0:00:01,0,0
7,151.312,8322,6/22/15,6/18/15,18:14:33,9,31.9,AH0,182,,,0:00:02,0,0
8,151.312,8322,6/22/15,6/18/15,18:14:35,9,31.9,AH0,182,,,0:00:02,0,0
9,151.312,8322,6/22/15,6/18/15,18:14:48,9,31.9,AH0,177,,,0:00:13,0,0
10,151.312,8322,6/22/15,6/18/15,18:14:50,9,31.9,AH0,179,,,0:00:02,0,0
11,151.312,8322,6/22/15,6/18/15,18:14:52,9,31.8,AH0,182,,,0:00:02,0,0
12,151.312,8322,6/22/15,6/18/15,18:14:54,9,31.9,AH0,181,,,0:00:02,0,0
13,151.312,8322,6/22/15,6/18/15,18:14:56,9,31.9,AH0,183,,,0:00:02,0,0
14,151.312,8322,6/22/15,6/18/15,18:15:09,9,31.9,AH0,182,,,0:00:13,0,0
15,151.312,8322,6/22/15,6/18/15,18:15:11,9,31.8,AH0,184,,,0:00:02,0,0
16,151.312,8322,6/22/15,6/18/15,18:15:13,9,31.9,AH0,180,,,0:00:02,0,0
17,151.312,8322,6/22/15,6/18/15,18:15:15,9,31.8,AH0,183,,,0:00:02,0,0
18,151.312,8322,6/22/15,6/18/15,18:15:28,9,31.9,AH0,180,,,0:00:13,0,0
19,151.312,8322,6/22/15,6/18/15,18:15:30,9,31.9,AH0,185,,,0:00:02,0,0
20,151.312,8322,6/22/15,6/18/15,18:15:32,9,31.9,AH0,184,,,0:00:02,0,0
21,151.312,8322,6/22/15,6/18/15,18:15:34,9,31.9,AH0,185,,,0:00:02,0,0
22,151.312,8322,6/22/15,6/18/15,18:15:35,9,31.9,AH0,185,,,0:00:01,0,0
23,151.312,8322,6/22/15,6/18/15,18:15:49,9,31.9,AH0,184,,,0:00:14,0,0
24,151.312,8322,6/22/15,6/18/15,18:15:51,9,31.9,AH0,183,,,0:00:02,0,0
25,151.312,8322,6/22/15,6/18/15,18:15:52,9,31.9,AH0,183,,,0:00:01,0,0
26,151.312,8322,6/22/15,6/18/15,18:15:54,9,31.9,AH0,182,,,0:00:02,0,0
27,151.312,8322,6/22/15,6/18/15,18:16:09,9,31.9,AH0,184,,,0:00:15,0,0
28,151.312,8322,6/22/15,6/18/15,18:16:11,9,31.9,AH0,255,,,0:00:02,0,0
29,151.312,8322,6/22/15,6/18/15,18:16:13,9,31.9,AH0,255,,,0:00:02,0,0
30,151.312,8322,6/22/15,6/18/15,18:16:15,9,31.9,AH0,253,,,0:00:02,0,0
31,151.312,8322,6/22/15,6/18/15,18:16:28,9,31.9,AH0,249,,,0:00:13,0,0
32,151.312,8322,6/22/15,6/18/15,18:16:30,9,31.9,AH0,248,,,0:00:02,0,0
33,151.312,8322,6/22/15,6/18/15,18:16:32,9,31.9,AH0,246,,,0:00:02,0,0
34,151.312,8322,6/22/15,6/18/15,18:16:34,9,31.9,AH0,247,,,0:00:02,0,0
35,151.312,8322,6/22/15,6/18/15,18:16:36,9,31.9,AH0,250,,,0:00:02,0,0
36,151.312,8322,6/22/15,6/18/15,18:16:49,9,31.8,AH0,255,,,0:00:13,0,0
37,151.312,8322,6/22/15,6/18/15,18:16:51,9,31.9,AH0,249,,,0:00:02,0,0
38,151.312,8322,6/22/15,6/18/15,18:16:53,9,31.8,AH0,254,,,0:00:02,0,0
39,151.312,8322,6/22/15,6/18/15,18:16:55,9,31.8,AH0,183,,,0:00:02,0,0
40,151.312,8322,6/22/15,6/18/15,18:17:10,9,31.8,AH0,255,,,0:00:15,0,0
41,151.312,8322,6/22/15,6/18/15,18:17:12,9,31.8,AH0,255,,,0:00:02,0,0
42,151.312,8322,6/22/15,6/18/15,18:17:13,9,31.8,AH0,255,,,0:00:01,0,0
43,151.312,8322,6/22/15,6/18/15,18:17:15,9,31.8,AH0,255,,,0:00:02,0,0
44,151.312,8322,6/22/15,6/18/15,18:17:29,9,31.8,AH0,255,,,0:00:14,0,0
45,151.312,8322,6/22/15,6/18/15,18:17:30,9,31.8,AH0,254,,,0:00:01,0,0
46,151.312,8322,6/22/15,6/18/15,18:17:32,9,31.8,AH0,255,,,0:00:02,0,0
47,151.312,8322,6/22/15,6/18/15,18:17:34,9,31.8,AH0,255,,,0:00:02,0,0
48,151.312,8322,6/22/15,6/18/15,18:17:47,9,105.6,AH0,17,,,0:00:13,0,1
49,151.312,8322,6/22/15,6/18/15,18:17:51,9,31.8,AH0,228,,,0:00:04,0,1
50,151.312,8322,6/22/15,6/18/15,18:17:53,9,31.8,AH0,159,,,0:00:02,0,0
51,151.312,8322,6/22/15,6/18/15,18:17:55,9,31.8,AH0,186,,,0:00:02,0,0
52,151.312,8322,6/22/15,6/18/15,18:18:08,9,31.8,AH0,203,,,0:00:13,0,0
53,151.312,8322,6/22/15,6/18/15,18:18:10,9,31.8,AH0,202,,,0:00:02,0,0
54,151.312,8322,6/22/15,6/18/15,18:18:12,9,31.8,AH0,204,,,0:00:02,0,0
55,151.312,8322,6/22/15,6/18/15,18:18:14,9,31.8,AH0,200,,,0:00:02,0,0
56,151.312,8322,6/22/15,6/18/15,18:18:16,9,31.8,AH0,189,,,0:00:02,0,0
57,151.312,8322,6/22/15,6/18/15,18:18:29,9,31.8,AH0,251,,,0:00:13,0,0
58,151.312,8322,6/22/15,6/18/15,18:18:31,9,31.8,AH0,253,,,0:00:02,0,0
59,151.312,8322,6/22/15,6/18/15,18:18:33,9,31.8,AH0,187,,,0:00:02,0,0
60,151.312,8322,6/22/15,6/18/15,18:18:35,9,31.8,AH0,251,,,0:00:02,0,0
61,151.312,8322,6/22/15,6/18/15,18:18:50,9,31.8,AH0,239,,,0:00:15,0,0
62,151.312,8322,6/22/15,6/18/15,18:18:51,9,31.8,AH0,202,,,0:00:01,0,0
63,151.312,8322,6/22/15,6/18/15,18:18:53,9,31.8,AH0,243,,,0:00:02,0,0
64,151.312,8322,6/22/15,6/18/15,18:18:55,9,31.8,AH0,231,,,0:00:02,0,0
65,151.312,8322,6/22/15,6/18/15,18:19:08,9,31.8,AH0,244,,,0:00:13,0,0
66,151.312,8322,6/22/15,6/18/15,18:19:10,9,31.8,AH0,244,,,0:00:02,0,0
67,151.312,8322,6/22/15,6/18/15,18:19:12,9,31.8,AH0,246,,,0:00:02,0,0
68,151.312,8322,6/22/15,6/18/15,18:19:14,9,31.8,AH0,246,,,0:00:02,0,0
69,151.312,8322,6/22/15,6/18/15,18:19:29,9,31.8,AH0,239,,,0:00:15,0,0
70,151.312,8322,6/22/15,6/18/15,18:19:31,9,31.8,AH0,242,,,0:00:02,0,0
71,151.312,8322,6/22/15,6/18/15,18:19:33,9,31.8,AH0,231,,,0:00:02,0,0
72,151.312,8322,6/22/15,6/18/15,18:19:35,9,31.8,AH0,229,,,0:00:02,0,0
73,151.312,8322,6/22/15,6/18/15,18:19:48,9,31.8,AH0,244,,,0:00:13,0,0
74,151.312,8322,6/22/15,6/18/15,18:19:50,9,31.8,AH0,244,,,0:00:02,0,0
75,151.312,8322,6/22/15,6/18/15,18:19:52,9,31.8,AH0,244,,,0:00:02,0,0
76,151.312,8322,6/22/15,6/18/15,18:19:54,9,31.8,AH0,245,,,0:00:02,0,0
77,151.312,8322,6/22/15,6/18/15,18:19:56,9,31.8,AH0,245,,,0:00:02,0,0
78,151.312,8322,6/22/15,6/18/15,18:20:09,9,31.7,AH0,240,,,0:00:13,0,0
79,151.312,8322,6/22/15,6/18/15,18:20:11,9,31.8,AH0,240,,,0:00:02,0,0
80,151.312,8322,6/22/15,6/18/15,18:20:13,9,31.8,AH0,249,,,0:00:02,0,0
81,151.312,8322,6/22/15,6/18/15,18:20:15,9,31.8,AH0,250,,,0:00:02,0,0
82,151.312,8322,6/22/15,6/18/15,18:20:28,9,32.1,AH0,246,,,0:00:13,0,0
83,151.312,8322,6/22/15,6/18/15,18:20:30,9,31.8,AH0,245,,,0:00:02,0,0
84,151.312,8322,6/22/15,6/18/15,18:20:32,9,31.8,AH0,253,,,0:00:02,0,0
85,151.312,8322,6/22/15,6/18/15,18:20:33,9,31.8,AH0,254,,,0:00:01,0,0
86,151.312,8322,6/22/15,6/18/15,18:20:35,9,31.8,AH0,253,,,0:00:02,0,0
87,151.312,8322,6/22/15,6/18/15,18:20:49,9,31.8,AH0,190,,,0:00:14,0,0
88,151.312,8322,6/22/15,6/18/15,18:20:50,9,31.8,AH0,237,,,0:00:01,0,0
89,151.312,8322,6/22/15,6/18/15,18:20:52,9,31.8,AH0,244,,,0:00:02,0,0
90,151.312,8322,6/22/15,6/18/15,18:20:54,9,31.8,AH0,248,,,0:00:02,0,0
91,151.312,8322,6/22/15,6/18/15,18:21:09,9,31.8,AH0,231,,,0:00:15,0,0
92,151.312,8322,6/22/15,6/18/15,18:21:11,9,31.8,AH0,241,,,0:00:02,0,0
93,151.312,8322,6/22/15,6/18/15,18:21:13,9,31.8,AH0,243,,,0:00:02,0,0
94,151.312,8322,6/22/15,6/18/15,18:21:15,9,31.8,AH0,252,,,0:00:02,0,0
95,151.312,8322,6/22/15,6/18/15,18:21:28,9,31.8,AH0,251,,,0:00:13,0,0
96,151.312,8322,6/22/15,6/18/15,18:21:30,9,31.8,AH0,242,,,0:00:02,0,0
97,151.312,8322,6/22/15,6/18/15,18:21:32,9,31.8,AH0,230,,,0:00:02,0,0
98,151.312,8322,6/22/15,6/18/15,18:21:34,9,31.8,AH0,229,,,0:00:02,0,0
99,151.312,8322,6/22/15,6/18/15,18:21:36,9,31.8,AH0,244,,,0:00:02,0,0
100,151.312,8322,6/22/15,6/18/15,18:21:49,9,31.8,AH0,230,,,0:00:13,0,0
101,151.312,8322,6/22/15,6/18/15,18:21:51,9,31.8,AH0,211,,,0:00:02,0,0
102,151.312,8322,6/22/15,6/18/15,18:21:53,9,31.8,AH0,187,,,0:00:02,0,0
103,151.312,8322,6/22/15,6/18/15,18:21:55,9,31.8,AH0,248,,,0:00:02,0,0
104,151.312,8322,6/22/15,6/18/15,18:22:08,9,31.8,AH0,241,,,0:00:13,0,0
105,151.312,8322,6/22/15,6/18/15,18:22:10,9,31.8,AH0,253,,,0:00:02,0,0
106,151.312,8322,6/22/15,6/18/15,18:22:12,9,31.8,AH0,250,,,0:00:02,0,0
107,151.312,8322,6/22/15,6/18/15,18:22:13,9,31.8,AH0,247,,,0:00:01,0,0
108,151.312,8322,6/22/15,6/18/15,18:22:15,9,31.8,AH0,244,,,0:00:02,0,0
109,151.312,8322,6/22/15,6/18/15,18:22:29,9,31.8,AH0,236,,,0:00:14,0,0
110,151.312,8322,6/22/15,6/18/15,18:22:30,9,31.8,AH0,235,,,0:00:01,0,0
111,151.312,8322,6/22/15,6/18/15,18:22:32,9,31.9,AH0,251,,,0:00:02,0,0
112,151.312,8322,6/22/15,6/18/15,18:22:34,9,31.8,AH0,252,,,0:00:02,0,0
113,151.312,8322,6/22/15,6/18/15,18:22:49,9,31.9,AH0,234,,,0:00:15,0,0
114,151.312,8322,6/22/15,6/18/15,18:22:51,9,31.9,AH0,229,,,0:00:02,0,0
115,151.312,8322,6/22/15,6/18/15,18:22:53,9,31.9,AH0,213,,,0:00:02,0,0
116,151.312,8322,6/22/15,6/18/15,18:22:55,9,31.9,AH0,229,,,0:00:02,0,0
117,151.312,8322,6/22/15,6/18/15,18:23:08,9,31.9,AH0,254,,,0:00:13,0,0
118,151.312,8322,6/22/15,6/18/15,18:23:10,9,31.8,AH0,254,,,0:00:02,0,0
119,151.312,8322,6/22/15,6/18/15,18:23:12,9,31.8,AH0,254,,,0:00:02,0,0
120,151.312,8322,6/22/15,6/18/15,18:23:14,9,31.8,AH0,233,,,0:00:02,0,0
121,151.312,8322,6/22/15,6/18/15,18:23:16,9,31.8,AH0,253,,,0:00:02,0,0
122,151.312,8322,6/22/15,6/18/15,18:23:29,9,31.8,AH0,239,,,0:00:13,0,0
123,151.312,8322,6/22/15,6/18/15,18:23:31,9,31.8,AH0,236,,,0:00:02,0,0
124,151.312,8322,6/22/15,6/18/15,18:23:33,9,31.8,AH0,250,,,0:00:02,0,0
125,151.312,8322,6/22/15,6/18/15,18:23:35,9,31.8,AH0,254,,,0:00:02,0,0
126,151.312,8322,6/22/15,6/18/15,18:23:48,9,31.8,AH0,255,,,0:00:13,0,0
127,151.312,8322,6/22/15,6/18/15,18:23:50,9,31.7,AH0,255,,,0:00:02,0,0
128,151.312,8322,6/22/15,6/18/15,18:23:52,9,31.7,AH0,255,,,0:00:02,0,0
129,151.312,8322,6/22/15,6/18/15,18:23:53,9,31.7,AH0,255,,,0:00:01,0,0
130,151.312,8322,6/22/15,6/18/15,18:23:55,9,31.7,AH0,255,,,0:00:02,0,0
131,151.312,8322,6/22/15,6/18/15,18:24:09,9,31.7,AH0,255,,,0:00:14,0,0
132,151.312,8322,6/22/15,6/18/15,18:24:10,9,31.7,AH0,255,,,0:00:01,0,0
133,151.312,8322,6/22/15,6/18/15,18:24:12,9,31.7,AH0,255,,,0:00:02,0,0
134,151.312,8322,6/22/15,6/18/15,18:24:14,9,31.7,AH0,255,,,0:00:02,0,0
135,151.312,8322,6/22/15,6/18/15,18:24:29,9,31.7,AH0,254,,,0:00:15,0,0
136,151.312,8322,6/22/15,6/18/15,18:24:31,9,31.7,AH0,255,,,0:00:02,0,0
137,151.312,8322,6/22/15,6/18/15,18:24:33,9,31.7,AH0,255,,,0:00:02,0,0
138,151.312,8322,6/22/15,6/18/15,18:24:35,9,31.7,AH0,255,,,0:00:02,0,0
139,151.312,8322,6/22/15,6/18/15,18:24:48,9,31.7,AH0,255,,,0:00:13,0,0
140,151.312,8322,6/22/15,6/18/15,18:24:50,9,31.7,AH0,255,,,0:00:02,0,0
141,151.312,8322,6/22/15,6/18/15,18:24:52,9,31.7,AH0,255,,,0:00:02,0,0
142,151.312,8322,6/22/15,6/18/15,18:24:54,9,31.7,AH0,255,,,0:00:02,0,0
143,151.312,8322,6/22/15,6/18/15,18:25:09,9,31.7,AH0,255,,,0:00:15,0,0
144,151.312,8322,6/22/15,6/18/15,18:25:11,9,31.7,AH0,255,,,0:00:02,0,0
145,151.312,8322,6/22/15,6/18/15,18:25:13,9,31.7,AH0,255,,,0:00:02,0,0
146,151.312,8322,6/22/15,6/18/15,18:25:15,9,31.6,AH0,255,,,0:00:02,0,0
147,151.312,8322,6/22/15,6/18/15,18:25:28,9,31.6,AH0,254,,,0:00:13,0,0
148,151.312,8322,6/22/15,6/18/15,18:25:30,9,31.6,AH0,254,,,0:00:02,0,0
149,151.312,8322,6/22/15,6/18/15,18:25:32,9,31.6,AH0,255,,,0:00:02,0,0
150,151.312,8322,6/22/15,6/18/15,18:25:34,9,31.6,AH0,255,,,0:00:02,0,0
151,151.312,8322,6/22/15,6/18/15,18:25:36,9,31.6,AH0,255,,,0:00:02,0,0
152,151.312,8322,6/22/15,6/18/15,18:25:49,9,31.5,AH0,255,,,0:00:13,0,0
153,151.312,8322,6/22/15,6/18/15,18:25:51,9,31.5,AH0,255,,,0:00:02,0,0
154,151.312,8322,6/22/15,6/18/15,18:25:53,9,31.5,AH0,254,,,0:00:02,0,0
155,151.312,8322,6/22/15,6/18/15,18:25:55,9,31.5,AH0,255,,,0:00:02,0,0
156,151.312,8322,6/22/15,6/18/15,18:26:08,9,31.5,AH0,254,,,0:00:13,0,0
157,151.312,8322,6/22/15,6/18/15,18:26:10,9,31.5,AH0,255,,,0:00:02,0,0
158,151.312,8322,6/22/15,6/18/15,18:26:12,9,31.5,AH0,254,,,0:00:02,0,0
159,151.312,8322,6/22/15,6/18/15,18:26:14,9,31.5,AH0,254,,,0:00:02,0,0
160,151.312,8322,6/22/15,6/18/15,18:26:16,9,31.5,AH0,255,,,0:00:02,0,0
161,151.312,8322,6/22/15,6/18/15,18:26:29,9,31.5,AH0,255,,,0:00:13,0,0
162,151.312,8322,6/22/15,6/18/15,18:26:31,9,31.5,AH0,255,,,0:00:02,0,0
163,151.312,8322,6/22/15,6/18/15,18:26:33,9,31.5,AH0,255,,,0:00:02,0,0
164,151.312,8322,6/22/15,6/18/15,18:26:35,9,31.5,AH0,255,,,0:00:02,0,0
165,151.312,8322,6/22/15,6/18/15,18:26:48,9,31.6,AH0,255,,,0:00:13,0,0
166,151.312,8322,6/22/15,6/18/15,18:26:50,9,31.6,AH0,255,,,0:00:02,0,0
167,151.312,8322,6/22/15,6/18/15,18:26:52,9,31.6,AH0,255,,,0:00:02,0,0
168,151.312,8322,6/22/15,6/18/15,18:26:54,9,31.6,AH0,255,,,0:00:02,0,0
169,151.312,8322,6/22/15,6/18/15,18:26:56,9,31.6,AH0,255,,,0:00:02,0,0
170,151.312,8322,6/22/15,6/18/15,18:27:09,9,31.5,AH0,255,,,0:00:13,0,0
171,151.312,8322,6/22/15,6/18/15,18:27:11,9,31.5,AH0,255,,,0:00:02,0,0
172,151.312,8322,6/22/15,6/18/15,18:27:13,9,31.5,AH0,255,,,0:00:02,0,0
173,151.312,8322,6/22/15,6/18/15,18:27:15,9,31.5,AH0,255,,,0:00:02,0,0
174,151.312,8322,6/22/15,6/18/15,18:27:28,9,31.5,AH0,255,,,0:00:13,0,0
175,151.312,8322,6/22/15,6/18/15,18:27:30,9,31.5,AH0,255,,,0:00:02,0,0
176,151.312,8322,6/22/15,6/18/15,18:27:32,9,31.6,AH0,255,,,0:00:02,0,0
177,151.312,8322,6/22/15,6/18/15,18:27:34,9,31.6,AH0,255,,,0:00:02,0,0
178,151.312,8322,6/22/15,6/18/15,18:27:36,9,31.6,AH0,255,,,0:00:02,0,0
179,151.312,8322,6/22/15,6/18/15,18:27:49,9,31.6,AH0,254,,,0:00:13,0,0
180,151.312,8322,6/22/15,6/18/15,18:27:51,9,31.6,AH0,255,,,0:00:02,0,0
181,151.312,8322,6/22/15,6/18/15,18:27:53,9,31.6,AH0,255,,,0:00:02,0,0
182,151.312,8322,6/22/15,6/18/15,18:27:55,9,31.6,AH0,254,,,0:00:02,0,0
183,151.312,8322,6/22/15,6/18/15,18:28:08,9,31.6,AH0,254,,,0:00:13,0,0
184,151.312,8322,6/22/15,6/18/15,18:28:10,9,31.6,AH0,255,,,0:00:02,0,0
185,151.312,8322,6/22/15,6/18/15,18:28:12,9,31.6,AH0,254,,,0:00:02,0,0
186,151.312,8322,6/22/15,6/18/15,18:28:14,9,31.6,AH0,254,,,0:00:02,0,0
187,151.312,8322,6/22/15,6/18/15,18:28:15,9,31.6,AH0,255,,,0:00:01,0,0
188,151.312,8322,6/22/15,6/18/15,18:28:29,9,31.6,AH0,255,,,0:00:14,0,0
189,151.312,8322,6/22/15,6/18/15,18:28:31,9,31.6,AH0,254,,,0:00:02,0,0
190,151.312,8322,6/22/15,6/18/15,18:28:33,9,31.6,AH0,255,,,0:00:02,0,0
191,151.312,8322,6/22/15,6/18/15,18:28:34,9,31.7,AH0,254,,,0:00:01,0,0
192,151.312,8322,6/22/15,6/18/15,18:28:48,9,31.6,AH0,255,,,0:00:14,0,0
193,151.312,8322,6/22/15,6/18/15,18:28:50,9,31.6,AH0,254,,,0:00:02,0,0
194,151.312,8322,6/22/15,6/18/15,18:28:51,9,31.6,AH0,255,,,0:00:01,0,0
195,151.312,8322,6/22/15,6/18/15,18:28:53,9,31.6,AH0,254,,,0:00:02,0,0
196,151.312,8322,6/22/15,6/18/15,18:28:55,9,31.6,AH0,253,,,0:00:02,0,0
197,151.312,8322,6/22/15,6/18/15,18:29:09,9,31.6,AH0,255,,,0:00:14,0,0
198,151.312,8322,6/22/15,6/18/15,18:29:10,9,31.6,AH0,255,,,0:00:01,0,0
199,151.312,8322,6/22/15,6/18/15,18:29:12,9,31.6,AH0,255,,,0:00:02,0,0
200,151.312,8322,6/22/15,6/18/15,18:29:14,9,31.6,AH0,254,,,0:00:02,0,0
201,151.312,8322,6/22/15,6/18/15,18:29:29,9,31.6,AH0,255,,,0:00:15,0,0
202,151.312,8322,6/22/15,6/18/15,18:29:31,9,31.6,AH0,255,,,0:00:02,0,0
203,151.312,8322,6/22/15,6/18/15,18:29:33,9,31.6,AH0,255,,,0:00:02,0,0
204,151.312,8322,6/22/15,6/18/15,18:29:35,9,31.6,AH0,255,,,0:00:02,0,0
205,151.312,8322,6/22/15,6/18/15,18:29:48,9,31.6,AH0,255,,,0:00:13,0,0
206,151.312,8322,6/22/15,6/18/15,18:29:50,9,31.6,AH0,255,,,0:00:02,0,0
207,151.312,8322,6/22/15,6/18/15,18:29:52,9,31.6,AH0,255,,,0:00:02,0,0
208,151.312,8322,6/22/15,6/18/15,18:29:54,9,31.6,AH0,255,,,0:00:02,0,0
209,151.312,8322,6/22/15,6/18/15,18:30:09,9,31.6,AH0,255,,,0:00:15,0,0
210,151.312,8322,6/22/15,6/18/15,18:30:11,9,31.6,AH0,255,,,0:00:02,0,0
211,151.312,8322,6/22/15,6/18/15,18:30:13,9,31.6,AH0,255,,,0:00:02,0,0
212,151.312,8322,6/22/15,6/18/15,18:30:15,9,31.6,AH0,255,,,0:00:02,0,0
213,151.312,8322,6/22/15,6/18/15,18:30:28,9,31.6,AH0,255,,,0:00:13,0,0
214,151.312,8322,6/22/15,6/18/15,18:30:30,9,31.6,AH0,254,,,0:00:02,0,0
215,151.312,8322,6/22/15,6/18/15,18:30:32,9,31.6,AH0,254,,,0:00:02,0,0
216,151.312,8322,6/22/15,6/18/15,18:30:34,9,31.6,AH0,254,,,0:00:02,0,0
217,151.312,8322,6/22/15,6/18/15,18:30:49,9,31.5,AH0,254,,,0:00:15,0,0
218,151.312,8322,6/22/15,6/18/15,18:30:51,9,31.5,AH0,255,,,0:00:02,0,0
219,151.312,8322,6/22/15,6/18/15,18:30:53,9,31.5,AH0,255,,,0:00:02,0,0
220,151.312,8322,6/22/15,6/18/15,18:30:55,9,31.5,AH0,254,,,0:00:02,0,0
221,151.312,8322,6/22/15,6/18/15,18:31:08,9,31.5,AH0,254,,,0:00:13,0,0
222,151.312,8322,6/22/15,6/18/15,18:31:10,9,31.5,AH0,255,,,0:00:02,0,0
223,151.312,8322,6/22/15,6/18/15,18:31:12,9,31.5,AH0,254,,,0:00:02,0,0
224,151.312,8322,6/22/15,6/18/15,18:31:14,9,31.5,AH0,254,,,0:00:02,0,0
225,151.312,8322,6/22/15,6/18/15,18:31:29,9,31.5,AH0,255,,,0:00:15,0,0
226,151.312,8322,6/22/15,6/18/15,18:31:31,9,31.5,AH0,254,,,0:00:02,0,0
227,151.312,8322,6/22/15,6/18/15,18:31:33,9,31.5,AH0,255,,,0:00:02,0,0
228,151.312,8322,6/22/15,6/18/15,18:31:35,9,31.5,AH0,254,,,0:00:02,0,0
229,151.312,8322,6/22/15,6/18/15,18:31:48,9,31.5,AH0,255,,,0:00:13,0,0
230,151.312,8322,6/22/15,6/18/15,18:31:50,9,31.5,AH0,255,,,0:00:02,0,0
231,151.312,8322,6/22/15,6/18/15,18:31:52,9,31.5,AH0,254,,,0:00:02,0,0
232,151.312,8322,6/22/15,6/18/15,18:31:54,9,31.5,AH0,254,,,0:00:02,0,0
233,151.312,8322,6/22/15,6/18/15,18:32:09,9,31.5,AH0,254,,,0:00:15,0,0
234,151.312,8322,6/22/15,6/18/15,18:32:11,9,31.5,AH0,255,,,0:00:02,0,0
235,151.312,8322,6/22/15,6/18/15,18:32:13,9,31.5,AH0,254,,,0:00:02,0,0
236,151.312,8322,6/22/15,6/18/15,18:32:15,9,31.5,AH0,255,,,0:00:02,0,0
237,151.312,8322,6/22/15,6/18/15,18:32:28,9,31.6,AH0,254,,,0:00:13,0,0
238,151.312,8322,6/22/15,6/18/15,18:32:30,9,31.6,AH0,255,,,0:00:02,0,0
239,151.312,8322,6/22/15,6/18/15,18:32:32,9,31.6,AH0,255,,,0:00:02,0,0
240,151.312,8322,6/22/15,6/18/15,18:32:34,9,31.6,AH0,255,,,0:00:02,0,0
241,151.312,8322,6/22/15,6/18/15,18:32:49,9,31.6,AH0,254,,,0:00:15,0,0
242,151.312,8322,6/22/15,6/18/15,18:32:51,9,31.6,AH0,254,,,0:00:02,0,0
243,151.312,8322,6/22/15,6/18/15,18:32:53,9,31.6,AH0,253,,,0:00:02,0,0
244,151.312,8322,6/22/15,6/18/15,18:32:55,9,31.6,AH0,254,,,0:00:02,0,0
245,151.312,8322,6/22/15,6/18/15,18:33:08,9,31.6,AH0,254,,,0:00:13,0,0
246,151.312,8322,6/22/15,6/18/15,18:33:10,9,31.6,AH0,255,,,0:00:02,0,0
247,151.312,8322,6/22/15,6/18/15,18:33:12,9,31.6,AH0,254,,,0:00:02,0,0
248,151.312,8322,6/22/15,6/18/15,18:33:14,9,31.6,AH0,255,,,0:00:02,0,0
249,151.312,8322,6/22/15,6/18/15,18:33:29,9,31.6,AH0,255,,,0:00:15,0,0
250,151.312,8322,6/22/15,6/18/15,18:33:31,9,31.6,AH0,255,,,0:00:02,0,0
251,151.312,8322,6/22/15,6/18/15,18:33:33,9,31.6,AH0,255,,,0:00:02,0,0
252,151.312,8322,6/22/15,6/18/15,18:33:35,9,31.6,AH0,255,,,0:00:02,0,0
253,151.312,8322,6/22/15,6/18/15,18:33:48,9,31.6,AH0,255,,,0:00:13,0,0
254,151.312,8322,6/22/15,6/18/15,18:33:50,9,31.6,AH0,255,,,0:00:02,0,0
255,151.312,8322,6/22/15,6/18/15,18:33:52,9,31.6,AH0,255,,,0:00:02,0,0
256,151.312,8322,6/22/15,6/18/15,18:33:54,9,31.6,AH0,254,,,0:00:02,0,0
257,151.312,8322,6/22/15,6/18/15,18:33:56,9,31.6,AH0,254,,,0:00:02,0,0
258,151.312,8322,6/22/15,6/18/15,18:34:09,9,31.6,AH0,254,,,0:00:13,0,0
259,151.312,8322,6/22/15,6/18/15,18:34:11,9,31.6,AH0,255,,,0:00:02,0,0
260,151.312,8322,6/22/15,6/18/15,18:34:13,9,31.6,AH0,254,,,0:00:02,0,0
261,151.312,8322,6/22/15,6/18/15,18:34:15,9,31.6,AH0,254,,,0:00:02,0,0
262,151.312,8322,6/22/15,6/18/15,18:34:28,9,31.6,AH0,255,,,0:00:13,0,0
263,151.312,8322,6/22/15,6/18/15,18:34:30,9,31.6,AH0,254,,,0:00:02,0,0
264,151.312,8322,6/22/15,6/18/15,18:34:32,9,31.6,AH0,255,,,0:00:02,0,0
265,151.312,8322,6/22/15,6/18/15,18:34:34,9,31.6,AH0,255,,,0:00:02,0,0
266,151.312,8322,6/22/15,6/18/15,18:34:36,9,31.6,AH0,255,,,0:00:02,0,0
267,151.312,8322,6/22/15,6/18/15,18:34:49,9,31.6,AH0,255,,,0:00:13,0,0
268,151.312,8322,6/22/15,6/18/15,18:34:51,9,31.6,AH0,255,,,0:00:02,0,0
269,151.312,8322,6/22/15,6/18/15,18:34:53,9,31.6,AH0,255,,,0:00:02,0,0
270,151.312,8322,6/22/15,6/18/15,18:34:55,9,31.6,AH0,255,,,0:00:02,0,0
271,151.312,8322,6/22/15,6/18/15,18:35:08,9,31.6,AH0,255,,,0:00:13,0,0
272,151.312,8322,6/22/15,6/18/15,18:35:10,9,31.6,AH0,254,,,0:00:02,0,0
